"Year","Title","Sequel","Budget","Gross","ReleaseDate","StoryLine","Runtime","SoundMix","Color","AspectRatio","MPAA","RateScore","NumRate","NumReview","NumCritic","ProductionDate","FilmingDate","TopActor","TopDirectors","Comedy","Family","Fantasy","Crime","Drama","Mystery","Thriller","Horror","Action","Adventure","Sci.Fi","Romance","Biography","History","War","Animation","Musical","Sport","Music","Western","Adult","News","Reality.TV","Talk.Show","Short","Game.Show","independent.film","murder","death","female.nudity","blood","flashback","husband.wife.relationship","sex","father.son.relationship","character.name.in.title","violence","friendship","love","mother.son.relationship","family.relationships","father.daughter.relationship","title.spoken.by.character","bare.chested.male","one.word.title","cigarette.smoking","kiss","pistol","bar","revenge","mother.daughter.relationship","dog","police","boyfriend.girlfriend.relationship","new.york.city","gun","surprise.ending","fight","hospital","nudity","photograph","dancing","cell.phone","restaurant","party","friend","based.on.novel","chase","explosion","knife","male.nudity","shot.in.the.chest","corpse","telephone.call","drinking","shot.to.death","gross","budget","critic","numrate","numreview","ratescore","nummon","day","daynum","budget_class","competition","ActorScore","ActorScore_budget","Country","BigSix","country_num","ThreeD","mpaa","SBetcentrality","SClosecentrality","SDegreecentrality","SEigencentrality","ABetcentrality","AClosecentrality","ADegreecentrality","AEigencentrality","PSBetcentrality","PSClosecentrality","PSDegreecentrality","PSEigencentrality","PABetcentrality","PAClosecentrality","PADegreecentrality","PAEigencentrality","gross_ind","Actor_eig","Actor_bet","Actor_clo","Actor_deg","std_bet","std_deg","std_clo","std_eig","PS_betcentrality","PS_clocentrality","PS_degcentrality","PS_eigcentrality","sumComp","meanComp","sumComm","meanComm","centralitySum","logbudget","releaseYear","integerDate","competingBudget","SequelMark","sequal","releaseDay","MonthStr","AD_ind","AD_total","Ave_actor_age","Oeig","Obet","Oclo","Odeg","Orth_Eig","Orth_Clo","Orth_Deg","Orth_Bet","AP_ind","AP_total","rn"
2011,"The Green Hornet (2011)",0,"$120,000,000","$98,780,042","Release Date: 8 February 2011 (China) See more ‘_","Playboy Britt Reid (Seth Rogen) becomes the new publisher of Los Angeles' ""The Daily Sentinel"" after the sudden death of his father. Britt's party life is about to change when he and his driver and kung fu expert, Kato (Jay Chou), stop a robbery. With the help of Kato, Britt starts a new career of fighting crime as the masked superhero ""The Green Hornet"". Written by Douglas Young (the-movie-guy)","null","Sound Mix: Dolby Digital | SDDS | DTS","Color","Aspect Ratio: 2.35 : 1","14A",5.9,129828,"444 user","445 critic","null","9 September 2009 - 30 April",7,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,75702959.59,91965491.88,445,129828,444,5.9,2,8,5908,5,38,0,0,"China",0,0,1,"PG-13",10035.06742,0.0519,219,0.037327457,3345.022473,0.0173,73,0.012442486,17.83783784,99.45945946,23.24324324,27.02702703,17.83783784,100,23.24324324,27.02702703,8,3.026875399,0.026875399,2.99992511,0.343110505,0.051751768,0.23850166,0.750001021,0.746636679,15.67567568,15.67567568,17.83783784,15.67567568,3,1,3,1,64.86486486,18.3369239763892,2011,15013,266.649366362511,0,0,8,"Feb",0,171,38.6666666666667,558172.47476618,558169.47476618,2.91916521916757e-09,1006,0.00781497272877521,0.0255761418863692,-0.0137345872243497,-0.00635902037822322,2,27,0.399017735151574
2011,"Haywire (2011)",0,"$23,000,000","$18,942,396","Release Date: 20 January 2012 (Canada) See more ‘_","Freelance covert operative Mallory Kane is hired out by her handler to various global entities to perform jobs which governments can't authorize and heads of state would rather not know about. After a mission to rescue a hostage in Barcelona, Mallory is quickly dispatched on another mission to Dublin. When the operation goes awry and Mallory finds she has been double crossed, she needs to use all of her skills, tricks and abilities to escape an international manhunt, make it back to the United States, protect her family, and exact revenge on those that have betrayed her. Written by Anonymous","93 min","Sound Mix: Dolby Digital | Datasat | SDDS","Color","Aspect Ratio: 2.35 : 1","14A",5.8,69631,"388 user","388 critic","null","2 February 2010 - 25 March",5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14517056.38,17626719.28,388,69631,388,5.8,1,20,5890,3,31,0,0,"Canada",0,0,0,"PG-13",24177.40606,0.0519,288,0.044332376,8059.135353,0.0173,96,0.014777459,39.45945946,99.45945946,35.13513514,36.75675676,39.45945946,100,35.67567568,37.2972973,4,3.062001654,0.062001654,2.999932125,0.43042292,0.119391539,0.299193931,0.750002775,0.755301241,34.05405405,20,27.56756757,33.51351351,3,1,3,1,115.1351351,16.6849264497065,2012,15359,229.294526519049,0,0,20,"Jan",0,133,34.3333333333333,1287702.23988035,1287699.23988035,2.91917204491542e-09,1262,0.010628362910903,0.0200801218295258,-0.0069074086580877,0.00702559558641796,0,171,0.330448245164007
2011,"Bernie (2011)",0,"$5,000,000","$9,203,192","Release Date: 22 June 2012 (Iceland) See more ‘_","We meet Bernie Tiede (1958- ), a chubby undertaker, who takes pride in his work. He's a Gospel-singing tenor. In a series of interviews with townspeople, mixed with flashbacks, we follow Bernie: he arrives in Carthage, Texas (pop. 7,000), where old ladies adore him; he befriends a wealthy, mean-spirited widow named Marjorie Nugent; they become companions in both daily routines and expensive vacations. Among those interviewed, only her stockbroker and Danny Buck, the local district attorney, are unsympathetic toward the sunny, sometimes saccharine Bernie. Marjorie changes from sour and alone to happy with Bernie; then she gets possessive. What will sweet Bernie do? Written by <jhailey@hotmail.com>","99 min","Sound Mix: Dolby Digital","Color","Aspect Ratio: 1.85 : 1","Rated PG-13 for some violent images and brief strong language",6.8,41722,"133 user","223 critic","null","October 2010 -  November",3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7053133.993,3831895.495,223,41722,133,6.8,6,22,6042,1,27,0,0,"Iceland",0,0,0,"PG-13",73593.45936,0.0519,683,0.119438833,24531.15312,0.0173,227.6666667,0.039812944,94.59459459,99.45945946,96.75675676,97.83783784,94.59459459,100,96.75675676,97.83783784,3,3.258393274,0.258393274,2.99997396,1.226466576,0.497566898,0.852536747,0.750013234,0.803744989,94.05405405,94.59459459,96.75675676,93.51351351,3,1,3,1,378.9189189,15.1588701460413,2012,15513,326.97847365093,0,0,22,"Jun",0,116,53.6666666666667,5366518.26201185,5366515.26201185,2.91921275367697e-09,3596,0.0282902012756795,-0.0144226707479773,-0.000122156138410961,0.00207705471628427,1,533,0.565914818784222
2011,"Straw Dogs (2011)",0,"$25,000,000","$10,324,441","Release Date: 16 September 2011 (Canada) See more ‘_","Screenwriter David Sumner travels with his wife Amy in his Jaguar to her homeland Blackwater, in the Mississippi. Amy's father has passed away and David intends to write his screenplay about Stalingrad in the house. David hires the contractor Charlie and his team to repair the roof of the Barn. Amy was the sweetheart of Charlie when she lived there and neither him nor his crew show respect to her. Charlie invites David to hunt deers with his group and him but they leave David alone in the woods and rape Amy. She does not tell to David what happened but when the drunken coach Tom Heddon calls Charlie and his friends to hunt down the slow Jeremy Niles that likes his daughter, David decides to protect not only Jeremy, but also Amy and his honor. Written by Claudio Carvalho, Rio de Janeiro, Brazil","110 min","Sound Mix: SDDS | Dolby Digital | Datasat","Color","Aspect Ratio: 2.35 : 1","14A",5.8,25826,"137 user","183 critic","null","17-Aug",3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7912435.791,19159477.48,183,25826,137,5.8,9,16,6126,3,51,0,0,"Canada",0,0,0,"PG-13",25183.78915,0.0519,383,0.061171903,8394.596383,0.0173,127.6666667,0.020390634,40,99.45945946,49.18918919,52.97297297,40,100,49.18918919,52.97297297,3,3.088451036,0.088451036,2.999956014,0.610504775,0.170322961,0.42437174,0.750008747,0.761825487,47.56756757,51.89189189,44.86486486,47.02702703,3,1,3,1,191.3513514,16.7683080587364,2011,15233,315.652651592209,0,0,16,"Sep",0,163,33.6666666666667,1837023.86142698,1837020.86142698,2.9191952907336e-09,1790,0.0153173465458549,0.0109200884052193,-0.0114878961512291,-0.00980109959878872,0,267,0.174323393730447
2011,"Young Adult (2011)",0,"$12,000,000","$16,311,571","Release Date: 16 December 2011 (Canada) See more ‘_","Thirty-seven year old Mavis Gary seems incapable of happiness. She has had one failed marriage with no romance in her immediate horizon. She ghosts writes a young adult series of books, which has just been canceled due to low sales. She is in the process of writing the last book, with which she is having a mental block. She lives vicariously through Kendall Strickland, the teenaged female heroine in her books, as like Kendall she believes her high school years were the best years of her life when she was the prom queen. When she receives news that her high school beau, Buddy Slade, and his wife, Beth Slade, have just had their first child, Mavis takes it as a sign that she and Buddy are meant to be together. As such, she devises a false pretense to travel from her Minneapolis home back her her old hometown of Mercury, Minnesota to reclaim Buddy from Beth. As Mavis slyly or not so slyly does whatever she can to hang out with Buddy, even in Beth's company if need be, she also runs into ... Written by Huggo","94 min","Sound Mix: Dolby Digital | DTS (as Datasat Digital Sound)| SDDS","Color","Aspect Ratio: 1.85 : 1","14A",6.3,62199,"196 user","323 critic","6 September 2010 - 30 April","18 October 2010 - 3 December",3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,12500847.09,9196549.188,323,62199,196,6.3,12,16,6216,2,26,0,0,"Canada",1,0,0,"PG-13",44801.37788,0.0519,567,0.096492373,14933.79263,0.0173,189,0.032164124,73.51351351,99.45945946,82.16216216,85.40540541,73.51351351,100,82.16216216,85.40540541,4,3.163042323,0.163042323,2.999973014,1.002046385,0.313957333,0.696538644,0.750012997,0.780224854,77.2972973,92.97297297,83.78378378,76.75675676,3,1,3,1,330.8108108,16.0343388833952,2011,15324,118.545775074923,0,0,16,"Dec",0,76,38.6666666666667,3386194.53323696,3386191.53323696,2.91921183327619e-09,2938,0.0246953138215417,-0.00739997845469099,-0.00718336502172599,-0.00694646061571687,2,455,0.424853859934956
2011,"Battle Los Angeles (2011)",0,"$70,000,000","$83,441,911","Release Date: 18 March 2011 (China) See more ‘_","Los Angeles and other cities around the world are being bombarded by meteors that seem to be slowing down once they hit the earth's atmosphere. The earth is suddenly being invaded by space aliens that have landed off the shore of LA, and who begin killing everybody along the beach. The military is ordered into action. Marine Staff Sergeant Nantz (Aaron Eckhart), who was about to retire, is reassigned to a new platoon. The platoon, flown by chopper to the forward operating base at Santa Monica Airport, is being led by a new 2nd Lt. Martinez (Ramon Rodriguez). They are sent on a mission to rescue some civilians who are trapped at the police station within alien territory. They only have 3 hours to complete their mission and get out before the Air Force bombs that zone. Written by Douglas Young (the-movie-guy)","116 min","Sound Mix: SDDS | DTS | Dolby Digital","Color","Aspect Ratio: 2.35 : 1","14A",5.8,149862,"797 user","353 critic","null","September 2009 - 11 December",3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,63948136.57,53646536.93,353,149862,797,5.8,3,18,5948,5,50,0,0,"China",0,0,0,"PG-13",30369.13398,0.0519,384,0.06106513,10123.04466,0.0173,128,0.020355043,50.81081081,99.45945946,49.72972973,52.43243243,50.81081081,100,49.72972973,52.43243243,8,3.087914214,0.087914214,2.999961654,0.683492497,0.169289246,0.475106686,0.750010158,0.761693069,47.02702703,62.16216216,51.89189189,46.48648649,3,1,3,1,207.5675676,17.7979274756566,2011,15051,238.39155947986,0,0,18,"Mar",1,46,38.6666666666667,1825874.70937143,1825871.70937143,2.91920077960948e-09,2004,0.0151610470914528,0.0112254228525079,-0.00854236751647677,0.00409465524304429,0,448,0.18118639709428
2011,"Johnny English Reborn (2011)",0,"$45,000,000","$8,269,105","Release Date: 21 October 2011 (Canada) See more ‘_","Rowan Atkinson returns to the role of the accidental secret agent who doesn't know fear or danger in the comedy spy-thriller Johnny English Reborn. In his latest adventure, the most unlikely intelligence officer in Her Majesty's Secret Service must stop a group of international assassins before they eliminate a world leader and cause global chaos. In the years since MI-7's top spy vanished off the grid, he has been honing his unique skills in a remote region of Asia. But when his agency superiors learn of an attempt against the Chinese premier's life, they must hunt down the highly unorthodox agent. Now that the world needs him once again, Johnny English is back in action. With one shot at redemption, he must employ the latest in hi-tech gadgets to unravel a web of conspiracy that runs throughout the KGB, CIA and even MI-7. With mere days until a heads of state conference, one man must use every trick in his playbook to protect us all. For Johnny English, disaster may be an option, ... Written by Universal Pictures","101 min","Sound Mix: Dolby Digital | Datasat | SDDS","Color","Aspect Ratio: 2.35 : 1","PG",6.3,84218,"142 user","151 critic","null","September",2,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,6337269.239,34487059.46,151,84218,142,6.3,10,21,6161,4,80,0,0,"Canada",0,0,0,"PG",8489.837974,0.0519,215,0.032016187,2829.945991,0.0173,71.66666667,0.010672062,15.67567568,99.45945946,21.62162162,22.16216216,15.67567568,100,21.62162162,22.16216216,3,3.016640686,0.016640686,2.999939628,0.328785812,0.032043615,0.228544334,0.750004651,0.744112091,11.89189189,25.40540541,17.2972973,11.89189189,3,1,3,1,66.48648649,17.3560947235225,2011,15268,394.360345382356,0,0,21,"Oct",0,202,43.3333333333333,345609.894283382,345606.894283382,2.91917934665044e-09,964,0.00640827763626556,0.0283241519176152,-0.00517883767374332,-0.00894982928961508,0,114,0.304141888394952
2011,"Take Shelter (2011)",0,"$5,000,000","$1,729,969","Release Date: 10 November 2011 (Croatia) See more ‘_","Curtis, a father and husband, is starting to experience bad dreams and hallucinations. Assuming mental illness, he seeks medical help and counseling. However, fearing the worst, he starts building an elaborate and expensive storm shelter in their backyard. This storm shelter threatens to tear apart his family, threatens his sanity and his standing in the community, but he builds it to save his family's life. Written by napierslogs","121 min","Sound Mix: Dolby Digital | SDDS","Color","Aspect Ratio: 2.35 : 1","14A",7.4,61266,"215 user","353 critic","null","null",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1325812.084,3831895.495,353,61266,215,7.4,11,10,6180,1,73,0,0,"Croatia",0,0,0,"PG-13",38636.92981,0.0519,472,0.074650651,12878.9766,0.0173,157.3333333,0.02488355,67.02702703,99.45945946,69.18918919,70.27027027,67.02702703,100,69.18918919,70.27027027,2,3.261587793,0.261587793,2.999963915,0.917462483,0.503718323,0.637743006,0.750010723,0.804532978,94.59459459,68.64864865,76.21621622,94.05405405,3,1,3,1,333.5135135,15.1588701460413,2011,15288,334.5100868747,0,0,10,"Nov",0,132,37.6666666666667,5432864.5545617,5432861.5545617,2.91920297929357e-09,2690,0.0203189290925023,0.001149386080687,-0.00250926537495019,8.63958759415944e-05,0,23,0.53649954451248
2011,"Season of the Witch (2011)",0,"$40,000,000","$24,827,228","Release Date: 19 August 2011 (China) See more ‘_","A 14th century Crusader returns to a homeland devastated by the Black Plague. A beleaguered church, deeming sorcery the culprit of the plague, commands the two knights to transport an accused witch to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence. A priest, a grieving knight, a disgraced itinerant and a headstrong youth who can only dream of becoming a knight join a mission troubled by mythically hostile wilderness and fierce contention over the fate of the girl. When the embattled party arrives at the abbey, a horrific discovery jeopardises the knight's pledge to ensure the girl fair treatment, and pits them against an inexplicably powerful and destructive force. Written by Momentum Pictures","95 min","Sound Mix: Dolby Digital | DTS | SDDS","Color","Aspect Ratio: 1.85 : 1","14A",5.4,72579,"215 user","271 critic","null","November",2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19027068.63,30655163.96,271,72579,215,5.4,8,19,6099,4,51,-0.073432638,1.293964666,"China",0,0,0,"PG-13",95444.54062,0.0518,558,0.088874533,31814.84687,0.017266667,186,0.029624844,98.91891892,15.13513514,80.54054054,78.37837838,98.91891892,15.13513514,80.54054054,78.37837838,4,3.267480515,0.267480515,2.999945263,0.924283765,0.515065459,0.64248459,0.75000606,0.80598653,96.21621622,35.13513514,77.83783784,95.67567568,3,1,3,1,304.8648649,17.2383116877211,2011,15205,313.505816954647,0,0,19,"Aug",1,15,45,5555249.25789692,5555246.25789692,2.91918482974315e-09,2710,0.022663420911424,-0.0380582764245451,0.0119191131087494,0.0301199143370746,0,678,0.023063134169206
2011,"My Week with Marilyn (2011)",0,"$10,262,451","$14,581,677","Release Date: 25 November 2011 (UK) See more ‘_","Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress. Written by napierslogs","99 min","Sound Mix: Dolby Digital | Datasat","Color","Aspect Ratio: 2.35 : 1","14A",7,68466,"210 user","380 critic","6 September 2010 - 28 May","21-Nov",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11175092.48,7864927.951,380,68466,210,7,11,25,6195,2,36,-0.171916849,-0.174784315,"UK",0,0,0,"PG-13",26569.70163,0.0519,351,0.052123595,8856.567211,0.0173,117,0.017374532,42.7027027,99.45945946,43.24324324,42.7027027,42.7027027,100,43.24324324,43.24324324,4,3.066582786,0.066582786,2.999949996,0.55047749,0.128213052,0.382645804,0.750007243,0.756431265,36.75675676,39.45945946,38.91891892,36.21621622,3,1,3,1,151.3513514,15.8779239337205,2011,15303,155.586237509437,0,0,25,"Nov",0,137,37,1382846.80501306,1382843.80501306,2.91918943538654e-09,1614,0.0123476569093251,0.0167214429093513,-0.00040787256424511,-0.000366200824148741,0,267,0.461555004119873
2011,"Spy Kids: All the Time in the World in 4D (2011)",1,"$27,000,000","$38,536,376","Release Date: 6 March 2012 (China) See more ‘_","A retired spy is called back into action, and to bond with her new step-children, she invites them along for the adventure to stop the evil Timekeeper from taking over the world.","null","Sound Mix: Dolby Digital | DTS | SDDS","Color","Aspect Ratio: 1.85 : 1","Rated PG for mild action and rude humor.",3.6,14687,"83 user","76 critic","null","null",1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29533473.12,20692235.67,76,14687,83,3.6,3,6,5936,3,61,0,0,"China",0,0,0,"PG",44136.7077,0.0519,562,0.095977688,14712.2359,0.0173,187.3333333,0.031992563,72.97297297,99.45945946,81.62162162,84.32432432,72.97297297,100,81.62162162,84.32432432,5,3.129969101,0.129969101,2.999970668,0.947476126,0.250270921,0.658605974,0.750012411,0.772066711,68.64864865,85.94594595,80,68.10810811,3,1,3,1,302.7027027,16.8452690994665,2012,15405,293.298494949092,1,1,6,"Mar",1,222,38.6666666666667,2699303.77996969,2699300.77996969,2.91920955039414e-09,2778,0.0243827149098462,-0.00678930955446511,-0.00578080977265258,-0.00727121550013275,2,157,0.343060063896701
2011,"Anonymous (I) (2011)",0,"$30,000,000","$4,463,292","Release Date: 4 November 2011 (Canada) See more ‘_","Edward De Vere, Earl of Oxford, is presented as the real author of Shakespeare's works. Edward's life is followed through flashbacks from a young child, through to the end of his life. He is portrayed as a child prodigy who writes and performs A Midsummer Night's Dream for a young Elizabeth I. A series of events sees his plays being performed by a frontman, Shakespeare. Written by Anonymous","130 min","Sound Mix: Dolby Digital | SDDS | Datasat","Color","Aspect Ratio: 2.35 : 1","PG",6.9,33078,"133 user","286 critic","null","22 March 2010 - 18 June",3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3420573.702,22991372.97,286,33078,133,6.9,11,4,6174,3,88,-0.159329246,-0.1470668,"Canada",0,0,0,"PG",34492.33713,0.0519,416,0.059040755,11497.44571,0.0173,138.6666667,0.019680252,58.91891892,99.45945946,56.75675676,49.18918919,58.91891892,100,56.75675676,49.18918919,2,3.058269984,0.058269984,2.999952557,0.574351978,0.112205765,0.399241347,0.750007883,0.754380753,31.35135135,45.94594595,41.62162162,30.81081081,3,1,3,1,149.7297297,16.9506296152694,2011,15282,398.989860294957,0,0,4,"Nov",0,230,55.3333333333333,1210199.96848876,1210196.96848876,2.91919192743187e-09,1684,0.0142232503650408,0.0130574295362395,0.0196039757632862,0.000692107805202037,0,107,0.218932318501174
2011,"Seeking Justice (2011)",0,"$17,000,000","$390,571","Release Date: 2 September 2011 (Italy) See more ‘_","In New Orleans, English teacher of the high school Rampart High, Will Gerard, and his wife, musician Laura Gerard, are in love with each other. One night, Laura leaves a rehearsal and is assaulted, while Will is playing chess with his friend Jimmy. Will is visiting her in hospital when, out of the blue, a stranger named Simon tells him that he belongs to an organization of vigilantes and offers to eliminate the assailant. In return, the organisation would want a favor from Will in the future. Will agrees, and the criminal is murdered. Six months later, Simon collects his debt with Will. He demands that Will kill Alan Marsh, a pedophile. Will accidentally kills Alan and soon he learns that the victim was an awarded journalist that was investigating the organization. Now he seeks evidences to prove his innocence but the network of the organization is powerful and is seeking Will out to eliminate him. Written by Claudio Carvalho, Rio de Janeiro, Brazil","105 min","Sound Mix: Dolby Digital","Color","Aspect Ratio: 2.35 : 1","Rated R for violence, language and brief sexuality",6.2,37195,"93 user","123 critic","null","2 December 2009 - 9 February",3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,299325.4511,13028444.68,123,37195,93,6.2,9,2,6112,2,53,-0.073432638,1.293964666,"Italy",0,0,0,"R",80914.33253,0.0519,592,0.095488306,26971.44418,0.0173,197.3333333,0.031829435,96.21621622,99.45945946,85.94594595,82.7027027,96.21621622,100,85.94594595,82.7027027,1,3.192610139,0.192610139,2.9999691,0.942701228,0.370893668,0.655286866,0.750012019,0.787518321,82.7027027,82.7027027,79.45945946,82.16216216,3,1,3,1,327.027027,16.3826455774332,2011,15219,346.413412975701,0,0,2,"Sep",1,370,41.3333333333333,4000282.2345209,4000279.2345209,2.9192080250229e-09,2764,0.0239138165466401,-0.00587330621259933,0.0105366129046907,0.0164763012371386,1,690,0.387809976236895
2011,"Sanctum (2011)",0,"$30,000,000","$23,070,045","Release Date: 4 February 2011 (Canada) See more ‘_","The 3-D action-thriller Sanctum follows a team of underwater cave divers on a treacherous expedition to the largest, most beautiful and least accessible cave system on Earth. When a tropical storm forces them deep into the caverns, they must fight raging water, deadly terrain and creeping panic as they search for an unknown escape route to the sea. Master diver Frank McGuire has explored the South Pacific's Esa-ala Caves for months. But when his exit is cut off in a flash flood, Frank's team-including 17-year-old son Josh and financier Carl Hurley are forced to radically alter plans. With dwindling supplies, the crew must navigate an underwater labyrinth to make it out. Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever? Written by Universal Pictures","108 min","Sound Mix: Dolby Digital | DTS | SDDS","Color","Aspect Ratio: 1.85 : 1","14A",5.9,45231,"213 user","240 critic","null","27-Nov",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17680400.3,22991372.97,240,45231,213,5.9,2,4,5904,3,42,0,0,"Canada",0,0,1,"PG-13",3187.329977,0.0517,54,0.006028589,1062.443326,0.017233333,18,0.00200953,7.567567568,5.405405405,5.945945946,5.405405405,7.567567568,5.405405405,5.945945946,5.405405405,4,3.00563025,0.00563025,2.999872045,0.07366985,0.010841714,0.051209104,0.749987755,0.741396157,5.945945946,4.864864865,4.864864865,5.945945946,3,1,3,1,21.62162162,16.9506296152694,2011,15009,299.078046864646,0,0,4,"Feb",0,278,31.5,116936.473626826,116933.473626826,2.91911358252724e-09,216,0.00156299454546589,-0.000833623591772246,0.00165978674042228,0.00228895710781192,0,4,0.360744287027046
